,Income,MonthlyCharge
0,-0.3990985515535053,-0.13040764047769368
1,-0.6420712326367506,1.5390147492081092
2,-1.0706418738350887,-0.42795552643721146
3,-0.7405589996878477,-1.3792844297511064
4,0.008814582218859555,-0.66582536819166
5,-1.0048096220821927,0.5276598677550378
6,-0.4629614306430471,-1.4983692552971244
7,0.6664645791801614,-1.4384767081326781
8,0.36871619628776053,-0.36764846068929596
9,-0.6110343021399536,-0.07087399385091177
10,-0.7612204047567315,-0.6654976308875304
11,1.553588302500741,-0.9634024191315701
12,2.6677291741534246,0.16733200641733886
13,0.8656801949624068,-0.42752737691266224
14,-0.2893512027961451,0.4050948702624694
15,-0.720379130684005,-0.6659121494709997
16,-0.007129611934724473,0.16749714776634525
17,0.20866728545139493,-1.199942970560298
18,-0.43878222568179526,-1.2601632550288737
19,1.4128670941954997,-0.66582536819166
20,-0.9661403981041697,-2.033514863752766
21,-1.1006657715063137,1.0636547100075961
22,-1.0397105340280504,0.5279876050591674
23,-0.22615659230017773,1.8962905881238075
24,0.12607516918308664,1.2410029830547522
25,0.429983953861216,1.2410029830547522
26,-0.4919294214166837,-0.07087399385091177
27,-1.013877311148026,2.134496588392058
28,-1.1176361087388962,-0.3676348297482154
29,-1.0527396456157085,1.238339026150808
30,-0.12742504540158386,-0.9024527008997277
31,-0.5112284231227396,0.1671694104622163
32,0.37244021692321466,-0.7246899092691022
33,-0.0571909374779696,-0.1303520224318892
34,0.4628215953826923,-1.6760452656484102
35,-0.9858234948025028,1.8365918001480193
36,-0.5575331295625514,0.34539608228668106
37,-0.8747548450984622,1.5390147492081092
38,3.270154531708508,0.1671694104622163
39,-0.08742389054167027,0.4060445162798061
40,-1.2459365920817003,0.16752631274673746
41,-0.050806598390470706,-0.6654976308875304
42,0.15279386566615577,-0.19013759168701727
43,-0.9021545660973586,-0.42667814311574515
44,0.7984671146256513,-1.141272188671513
45,1.5168717976209092,-1.4983692552971244
46,-0.3762275372855073,-1.259835517724744
47,0.5489938738299377,-0.3086051473217662
48,1.4884058941203877,0.40534424749693165
49,2.1348887898117583,-0.6061821982616762
50,0.20582306912020631,0.16713824722868104
51,-1.0226243305016722,2.0746040412276128
52,-0.6186673042835268,0.7058573745991104
53,0.45393993018304474,-0.6060196023065536
54,-0.7362042695632299,0.5279876050591674
55,1.3525337079270583,1.8360703036552326
56,0.2721928412635863,-1.0225946975131417
57,-1.1374276307763775,1.8364848222387011
58,-1.3576518961777204,0.8808694280464519
59,1.4633624754265124,2.1938676390637175
60,1.2390754487876698,-0.6660747454261223
61,-0.7365355692106277,1.4791222020436632
62,1.3940219907229376,-1.199942970560298
63,-0.08493896602060062,0.23008281681512782
64,0.18860895204012693,-0.1889936393402813
65,1.2412237586937365,0.34539608228668106
66,0.19482675547599285,-1.3781404774043704
67,1.1257355362602934,0.4060445162798061
68,-1.0429905777028743,-0.903509871967124
69,-0.8580615948437033,0.23008281681512782
70,-0.709009351982725,-1.0225946975131417
71,0.6610925642558872,0.34572381959081
72,0.06488182115610547,1.0631332135148093
73,2.681756790988533,-0.36797619799342557
74,-0.8498361509777248,-0.42719963960853263
75,1.4634581448434079,0.16752631274673746
76,-0.551145955825663,1.598800318463238
77,0.5187729680261426,-1.259835517724744
78,0.8855238036824201,0.22711757567246693
79,2.249501105583846,-0.36722031116474674
80,0.013663604330771052,0.10776719655702166
81,0.12900938563239162,0.10776719655702166
82,0.33069965033166965,-0.19030018764213982
83,-1.2762861201015439,0.6429128050126636
84,0.45321957490693826,0.6429128050126636
85,-0.3286422779839894,1.5983857998797686
86,-0.32513829700739494,-0.13037847549730147
87,-0.29792495420585813,0.40534424749693165
88,0.568197206119098,-0.9634024191315701
89,-1.090672569414809,0.34572381959081
90,-0.5117875577148182,-0.4278687451578717
91,0.8942924372376613,-1.5577403059687838
92,-0.9672501633401586,-0.070787212571572
93,-0.15329653604836666,-0.368364263511482
94,-0.4798715315761027,-0.9623452480641739
95,0.4043576603866248,2.3121725987433446
96,0.8644542091014485,-1.2012203538817643
97,-0.6609315723497815,-0.7251044278525716
98,1.2350006402902651,-1.2602500363082134
99,-0.19645265567879258,-0.1296225886686226
100,-0.12701402124010658,-1.3781404774043704
101,3.046874514265286,-0.9033155656377246
102,-0.9506614407816374,-0.4278687451578717
103,1.3360413634477795,0.16681050992455143
104,1.6841207179066022,1.7770269902877027
105,1.3018987202136132,-1.5577403059687838
106,-0.3246347924095852,0.04857491817544992
107,2.9456176490918224,0.5829646398024123
108,-0.29141978818813197,0.46471529816859103
109,1.233545756491105,1.836919537452149
110,-0.2541661172489901,-0.07043031028705085
111,0.8441981588952632,-0.1889936393402813
112,-0.39695095030978633,0.34500801676862397
113,0.3694741106682778,0.10760460060189911
114,-0.7095344707821296,-0.9033155656377246
115,-0.12341755982717986,0.9404898559525736
116,-0.588914115628999,-1.7359378128128562
117,-0.1602605609360181,2.014267810499305
118,0.728952653315796,-0.07048592833285534
119,-1.1235679669175962,1.0034344255390204
120,-0.21142102178004132,-0.368364263511482
121,-0.34990037674936253,0.16708262918287586
122,0.3400256468231212,0.940761975210898
123,-1.0192114126367156,1.0034344255390204
124,-0.6803552986289754,-0.070787212571572
125,0.2853211655798766,1.7770269902877027
126,2.384166085468423,-0.36764846068929596
127,-1.0425072699819649,0.10776719655702166
128,-0.6169906091696381,-0.9040313684599107
129,-0.4182122380557227,-0.4278687451578717
130,-0.15402858425320462,-0.66582536819166
131,-1.0512975177388009,-0.6655532489333356
132,1.6905787578782279,-0.9626729853683035
133,-0.25412324317697393,-0.30811481406251406
134,-0.15958945769305416,-0.4275410078537421
135,0.33491583696737576,-0.13024504452257113
136,-0.08956086185017866,0.642585067708534
137,-0.882159303635007,-0.7246899092691022
138,-0.5358459357458427,-0.36792057994762045
139,1.6905241908774802,-1.3792844297511064
140,0.8270602230175266,0.7058573745991104
141,-0.44286553812736834,-0.07045947526744308
142,-0.9583309390361003,1.4791222020436632
143,-0.5068889292385904,1.4791222020436632
144,0.24965418963650676,-0.9028874161131754
145,1.3308075376812438,1.4791222020436632
146,0.26822433211828783,0.7625644683668255
147,1.8124860438541912,-0.7251044278525716
148,3.3981169831116147,-1.6757175283442804
149,0.06043496492632908,-0.8434230184732785
